,opened_emails,age_in_days,webinar_enrollments,course_enrollments,is_referrer_bing,is_referrer_facebook,is_ndop,is_catalog_all,is_robotics,is_referrer_cbsi,is_business,is_referrer_infomoney,is_referrer_catracalivre,is_jobs,is_catalog_nanodegrees,is_checkout,is_mobile,is_tech_requirements,is_contact,is_referrer_anhanguera,is_success,is_us,is_legal,is_referrer_instagram,is_fcop_ud,is_payment,is_referrer_linkedin,is_signin,is_referrer_tecmundo,is_hire_talent,is_home,is_ai,is_fcop_st,is_drive,is_50back,is_fcop_cs,is_event,is_android,is_referrer_google,is_referrer_android,is_referrer_computerworld,is_referrer_live,is_nanodegree_home,count_visits,is_referrer_github,is_paying_student
7002,0,80,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,9,0,0
7003,4,220,0,1,0,0,13,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,8,0,0,0,1,0,0,0,4,0,0,0,4,39,0,0
7004,18,81,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,5,0,0,1,0,0,0,0,1,3,0,0,2,26,1,0
7005,149,335,2,24,0,0,13,16,0,0,0,0,0,0,8,6,12,0,2,0,0,0,0,0,45,5,0,11,0,0,86,0,1,1,0,9,20,0,6,0,0,0,13,244,0,0
7006,6,78,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7007,72,125,1,1,0,0,3,2,0,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,1,0,0,4,0,0,10,0,0,0,0,0,2,0,3,0,0,0,6,40,0,1
7008,30,324,1,4,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,6,0,0,44,0,0,0,0,2,2,0,7,0,0,0,5,114,0,0
7009,15,78,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,15,0,0
7010,53,288,1,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,3,0,0,0,4,19,0,0
7011,19,203,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,8,0,0,0,0,3,0,0,0,9,34,0,0
7012,50,77,2,0,0,3,9,4,0,0,1,2,0,0,0,6,0,0,6,0,0,0,2,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,7,0,0,0,3,56,0,0
7013,0,319,0,4,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,6,0,0,0,3,33,0,0
7014,43,405,0,3,0,0,17,8,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,16,0,0,6,0,1,15,0,0,0,0,0,0,0,10,9,0,0,10,88,0,0
7015,76,77,2,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,23,0,0
7016,76,77,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3,28,0,0
7017,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
7018,12,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0
7019,69,267,0,12,0,0,8,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,14,0,0,0,0,0,1,0,2,12,0,0,7,105,0,0
7020,22,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
7021,8,76,0,1,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,10,0,0,0,0,1,0,0,10,0,0,0,3,36,1,0
7022,22,76,4,0,0,0,15,9,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,5,0,0,7,0,0,24,0,0,0,1,0,7,0,4,0,0,0,5,87,0,1
7023,8,76,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0
7024,0,76,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0
7025,1,75,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0
7026,22,117,3,1,0,0,8,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,5,0,0,8,0,0,0,0,0,7,0,3,5,0,0,7,56,0,0
7027,51,112,1,0,1,0,11,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,1,24,0,0,0,0,0,1,0,34,0,0,0,24,82,0,1
7028,18,75,0,0,0,0,6,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,28,0,0
7029,5,75,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,10,0,0
7030,80,126,0,0,0,3,5,4,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,6,0,0,0,3,24,0,1
7031,1,75,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,12,0,0
7032,0,74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,3,0,0,1,8,0,0
7033,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,0
7034,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
7035,3,74,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
7036,15,75,2,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,1,0,0,0,0,0,0,6,0,0,0,6,29,0,0
7037,31,74,0,1,1,0,14,2,0,0,0,0,0,0,0,8,9,0,2,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,2,0,0,2,0,0,1,3,45,0,0
7038,0,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
7039,1,134,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,17,0,0
7040,12,406,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,16,0,0,0,0,0,0,0,8,0,0,0,4,36,0,0
7041,45,73,0,0,0,5,10,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,23,0,0
7042,40,132,3,5,0,3,13,7,0,0,0,3,0,0,0,5,0,0,1,0,0,0,0,0,4,0,0,9,0,0,25,0,2,0,0,5,2,0,16,0,0,0,11,92,0,1
7043,5,73,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,4,17,0,0
7044,8,73,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0
7045,14,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0
7046,8,73,0,0,0,0,31,5,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,19,0,0,0,1,0,0,0,12,0,0,0,18,84,4,0
7047,36,383,0,4,0,1,11,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,12,0,2,0,0,2,0,0,7,1,0,0,7,81,0,0
7048,5,72,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,5,14,0,0
7049,23,72,0,0,0,2,29,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,4,56,0,0
7050,21,318,0,12,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,0,0,36,0,1,0,0,0,0,0,3,0,0,0,10,97,0,0
7051,1,71,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0
7052,250,194,4,5,0,0,40,13,1,0,0,0,0,0,9,7,0,0,2,0,0,3,0,0,9,0,0,20,0,0,44,0,0,2,3,0,13,0,14,13,0,12,57,242,0,0
7053,18,71,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
7054,37,221,0,27,0,0,76,29,4,0,1,0,0,3,13,9,0,0,0,0,0,0,0,0,86,0,0,8,0,2,86,0,4,2,3,18,1,0,8,5,0,0,31,386,0,0
7055,31,251,0,4,0,0,3,64,0,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,66,0,0,31,0,0,41,0,0,0,0,2,0,0,24,13,0,0,34,277,0,0
7056,2,70,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,22,0,0
7057,4,70,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,16,0,0,0,0,0,0,0,9,0,0,0,6,45,0,0
7058,24,70,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0
7059,39,69,0,0,0,1,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0
7060,6,69,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0
7061,36,125,0,0,0,1,2,4,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,18,0,0,0,2,44,0,1
7062,13,69,3,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,2,3,22,0,1
7063,30,74,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,4,0,8,3,0,0,9,44,0,1
7064,18,69,0,5,0,0,18,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,9,0,7,0,0,40,0,1,8,0,0,0,0,4,0,0,0,16,133,0,0
7065,118,395,0,16,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,4,0,1,0,0,0,0,0,3,0,0,0,4,23,0,0
7066,7,73,0,0,0,1,11,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,1,0,0,0,0,0,0,7,0,0,0,3,35,0,1
7067,1,93,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,8,1,0,0,0,1,0,0,3,0,0,0,3,50,0,0
7068,0,68,0,0,0,1,6,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,11,10,0,0,2,35,0,0
7069,14,259,0,3,0,0,3,8,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,13,1,0,0,0,0,0,0,3,0,0,0,8,64,0,0
7070,39,67,2,0,0,1,17,3,0,0,1,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,12,0,0,16,0,0,0,0,0,3,0,20,3,0,0,13,86,0,1
7071,3,118,0,0,0,0,6,2,0,0,0,0,0,0,0,4,0,0,2,0,0,1,2,0,0,0,0,4,0,0,15,0,0,0,3,0,0,0,4,0,0,0,4,57,0,0
7072,28,67,1,10,0,0,83,11,1,0,1,0,16,1,1,7,0,0,5,0,0,0,0,0,54,0,0,7,0,1,40,2,0,1,1,0,1,0,31,1,0,0,38,272,17,0
7073,100,400,3,19,0,10,92,29,0,0,0,0,0,0,14,4,0,0,3,0,0,0,0,0,30,0,0,6,0,3,79,0,1,0,0,18,21,2,19,14,0,7,33,358,3,0
7074,3,66,0,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0
7075,46,67,1,0,1,0,20,5,0,0,0,0,0,1,0,8,0,0,2,0,1,1,0,0,1,0,0,7,0,0,39,0,0,0,0,0,3,0,17,0,0,0,16,125,0,1
7076,10,166,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,4,0,0,12,0,0,0,11,47,0,0
7077,2,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,2,6,0,0
7078,24,67,1,2,0,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,5,0,0,50,0,0,0,0,0,0,0,34,0,0,0,4,85,0,0
7079,6,66,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0
7080,28,150,0,0,0,0,24,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,47,0,0
7081,38,401,0,21,0,2,4,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,35,0,0,0,0,1,0,1,0,1,0,0,12,112,0,0
7082,4,65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,15,0,0
7083,0,65,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,19,0,0
7084,27,130,3,0,0,1,8,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,10,0,5,0,0,0,7,47,0,1
7085,145,65,0,0,0,2,34,3,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,5,0,0,0,31,91,0,0
7086,84,66,1,0,0,2,16,4,0,0,0,0,0,1,0,10,0,0,7,0,0,0,0,0,0,0,1,4,0,0,8,0,0,0,0,0,1,0,1,0,0,0,5,70,0,1
7087,0,65,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0
7088,14,125,0,0,0,4,10,6,0,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,5,0,0,0,3,37,0,1
7089,0,64,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,11,0,0
7090,7,64,0,4,0,0,9,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,4,0,0,11,0,0,0,0,0,0,0,1,0,0,0,3,51,0,0
7091,0,64,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0
7092,28,64,1,38,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,23,0,0
7093,5,92,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,18,0,0
7094,8,141,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0
7095,21,64,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,13,0,1
7096,5,64,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,16,0,0
7097,51,129,0,0,0,0,3,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,0,9,44,0,1
7098,26,67,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,1,13,0,1,0,0,1,0,0,0,0,0,0,4,38,0,0
7099,86,63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
7100,59,69,0,0,0,1,11,5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,1,0,4,0,0,0,2,37,0,1
7101,30,63,4,0,0,1,8,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,7,0,3,0,0,0,6,44,0,0
7102,9,295,0,8,0,0,17,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,8,0,0,11,0,0,0,0,3,0,1,16,7,0,0,5,62,0,0
7103,5,63,0,5,0,4,21,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,3,0,0,7,3,0,0,1,7,1,0,23,0,0,0,4,76,13,0
7104,23,69,2,4,2,0,15,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,19,0,0,0,0,0,3,0,6,0,0,3,8,70,0,0
7105,58,154,1,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,14,0,0
7106,23,126,2,17,0,0,7,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,0,5,0,0,17,0,0,0,0,1,1,0,1,0,0,0,9,71,0,0
7107,30,61,1,0,0,1,29,3,0,0,0,0,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,4,0,15,5,0,0,7,68,0,0
7108,8,66,0,1,1,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,17,0,0
7109,25,63,2,0,0,0,9,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,30,0,1
7110,18,60,2,0,0,2,5,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,19,0,1
7111,1,60,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0
7112,22,60,1,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,21,0,0
7113,15,61,0,0,0,0,17,10,0,0,0,0,0,0,1,3,83,0,4,0,1,0,0,0,3,0,0,7,0,3,7,0,0,0,1,0,0,0,4,0,0,0,10,92,0,0
7114,119,350,0,4,0,6,25,51,0,0,0,0,0,2,23,2,0,0,0,0,0,0,0,0,23,0,0,11,0,0,45,0,0,0,1,1,5,3,3,3,0,1,25,226,0,0
7115,0,59,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,0,0
7116,9,59,2,0,0,1,8,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,10,0,0,0,5,40,0,1
7117,19,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,5,0,0
7118,1,59,0,0,0,0,4,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,9,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,34,0,0
7119,10,59,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,20,0,0
7120,136,123,0,0,0,2,2,4,0,0,0,2,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,26,0,1
7121,10,68,0,0,0,0,9,3,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,30,0,1
7122,0,58,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,17,0,0
7123,1,58,0,0,0,5,4,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
7124,8,122,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,0,0,0,0,0,0,0,1,5,0,0,4,24,0,0
7125,68,169,0,1,0,0,8,7,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,1,0,0,1,1,0,0,0,3,42,0,0
7126,68,169,0,1,0,0,8,7,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,1,0,0,1,1,0,0,0,3,42,0,0
7127,80,119,1,0,0,0,27,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,8,4,0,0,0,0,0,0,3,0,0,0,19,78,1,0
7128,8,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,9,0,0
7129,1,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0
7130,2,322,0,4,0,0,10,26,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,33,0,0,8,0,0,42,0,12,0,0,11,0,0,15,0,0,0,12,183,0,0
7131,2,354,0,5,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,7,0,0,0,0,1,0,0,4,0,0,0,4,24,0,0
7132,7,119,0,1,0,0,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,1,1,0,0,2,0,0,0,3,27,0,0
7133,28,122,0,0,0,0,7,6,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,25,0,0
7134,5,268,0,7,1,0,6,6,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,9,0,0,6,0,0,9,0,0,0,0,0,0,0,12,3,0,0,11,67,0,0
7135,0,123,0,1,0,1,9,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,39,0,0
7136,25,200,0,2,0,7,26,13,6,0,2,0,0,0,3,10,0,0,9,0,0,2,0,0,15,10,0,14,0,1,205,8,0,2,0,4,4,0,11,0,0,0,27,369,0,0
7137,39,402,0,6,0,0,1,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,31,0,0,0,0,0,0,0,14,1,0,0,11,81,0,0
7138,2,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
7139,84,119,1,0,0,0,16,4,0,0,3,0,0,1,2,3,0,0,1,0,0,1,0,0,0,0,0,7,0,0,18,0,0,0,0,0,9,0,7,0,0,0,14,88,0,1
7140,46,122,2,0,0,1,27,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,6,0,0,1,3,60,0,1
7141,21,124,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,18,0,0
7142,46,337,1,10,0,3,56,35,1,0,0,0,0,0,9,8,0,0,1,0,0,0,0,0,13,1,0,20,0,0,125,2,0,11,2,4,0,0,18,0,0,0,51,365,0,0
7143,0,113,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0
7144,2,113,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,16,0,0
